super_opeid,female,par_mean,k_mean,Web,name,region,state,zip,tier,tier_name,type,iclevel,public,hbcu,flagship,ipeds_enrollment_2013,sticker_price_2013,grad_rate_150_p_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,acc_rate_2013,female_norm,enrollment_norm,price_norm,grad_norm,sat_norm,netprice_norm,acceptance_norm,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5,mr_q0
3389,0.47247708,151933.7911,63581.24991,www.washjeff.edu,Washington And Jefferson College,1,PA,15301,6,Selective private,2,1,0,0,0,1328,41282,0.770935961,,20398,0.6027,49900,0.016116036,0.024174053,0.007252216,0.008058018,11.372549,30.196079,0,0,0,23.529411,34.901962,0,0.3973,0.470727419,0.005494387,0.805105803,0.766212991,,0.504962838,0.360937321,0.59434491,0.64702761,0.70914418,0.70233154,0.72323972,0.70234174
3768,0.44161186,424390.8492,109114.2278,www.wlu.edu/,Washington And Lee University,3,VA,24450,2,Other elite schools (public and private),2,1,0,0,0,1855,45617,0.902386117,1390,5586,0.81569999,77600,0.010557185,0.034017596,0.011143695,0.036363635,15.802469,20,0,1.728395,0.74074072,18.271605,43.456791,0,0.18430001,0.439759826,0.007772547,0.891972587,0.90037346,0.805471125,0.156576348,0.135086409,0.60214901,0.75001562,0.72611934,0.74290669,0.77838182,0.76935542
2108,0.60742706,209230.8945,65631.67486,www.washcoll.edu,Washington College,3,MD,21620,6,Selective private,2,1,0,0,0,1483,42592,0.682098765,,17805,0.33450001,48300,0.015450643,0.034334764,0.00944206,0.069527894,21.653543,12.598425,0,3.5433073,3.9370079,17.716536,40.551182,0,0.66549999,0.606124994,0.006164434,0.831356204,0.675544101,,0.443974033,0.645318612,0.60943758,0.65390533,0.68467194,0.6955623,0.69161034,0.68641001
10453,0.57857144,62312.45174,30284.96135,www.wscc.edu,Washington State Community College,2,OH,45750,9,Two-year (public and private not-for-profit),1,2,1,0,0,1759,4430,0.154574132,,6480,,27000,0.003139718,0.014652015,0.003139718,0.001569859,0,19.218241,23.778502,15.960912,8.4690552,22.149837,8.4690552,1.9543974,,0.577173667,0.00735755,0.066647964,0.137142671,,0.177603726,,0.43895587,0.47769845,0.48248914,0.52612287,0.54515332,0.49090886
3800,0.52909046,132236.5811,56209.45759,www.wsu.edu/,Washington State University,4,WA,99164,5,Selective public,1,1,1,0,0,23070,12428,0.654836683,1030,10232,0.17919999,46400,0.049884196,0.026129818,0.033374902,0.033077974,4.9606938,26.077526,5.0962319,6.1805367,2.0872865,23.366766,32.230957,0,0.82080001,0.527528571,0.099482551,0.226915678,0.647719914,0.367781155,0.265852855,0.809988343,0.61847091,0.6631915,0.64390743,0.6628474,0.68145454,0.66634655
2520,0.52833766,370117.2958,97349.79678,www.wustl.edu,Washington University In St. Louis,2,MO,63130,2,Other elite schools (public and private),2,1,0,0,0,7336,46467,0.940377358,1495,7781,0.84450001,62300,0.10784167,0.068409264,0.024346527,0.048991784,18.855219,15.218855,0.067340069,3.030303,0,37.441078,25.387205,0,0.15549999,0.526773274,0.031466279,0.90900529,0.939148026,0.933130699,0.20820397,0.104548799,0.72398651,0.68198067,0.74286324,0.74001944,0.7549808,0.7482987
2328,0.48750511,100979.4388,31658.22982,www.wccnet.edu,Washtenaw Community College,2,MI,48105,9,Two-year (public and private not-for-profit),1,2,1,0,0,12327,3744,0.156339371,,5164,,27200,0.041121833,0.12652178,0.023536839,0.055911262,2.6027398,16.986301,20.410959,44.794521,1.2328767,7.6712332,0,6.3013697,,0.485805293,0.053041798,0.052901571,0.138944306,,0.146650673,,0.42214793,0.45516735,0.48072821,0.50999683,0.52008408,0.49360502
6931,0.51927161,99938.67055,35654.64084,www.waubonsee.edu,Waubonsee Community College,2,IL,60554,9,Two-year (public and private not-for-profit),1,2,1,0,0,10721,6694,0.301478953,,4115,,30800,0.014732965,0.048671402,0.28242567,0.001183899,0,19.851116,24.069479,41.315136,3.2258065,2.3573201,0,9.1811419,,0.517677154,0.046099245,0.112015069,0.287076458,,0.121977608,,0.48490205,0.51735675,0.52166128,0.54742759,0.56069976,0.53933692
5294,0.43596059,101314.9708,37974.30468,www.wctc.edu,Waukesha County Technical College,2,WI,53072,9,Two-year (public and private not-for-profit),1,2,1,0,0,8799,4003,0.28271028,,8095,,38100,0.01347098,0.012086114,0.029082211,0,0.88495576,19.292034,39.292034,0.088495575,8.4070797,12.566372,1.1504425,18.318584,,0.434089813,0.03779066,0.058091536,0.267920802,,0.215589425,,0.4979856,0.5192886,0.55751216,0.58234882,0.58722878,0.5698064
3663,0.51053482,70396.73698,41934.10417,www.wbu.edu,Wayland Baptist University,3,TX,79072,6,Selective private,2,1,0,0,0,4515,12960,0.331983806,940,11859,0.0138,40900,0.017263703,0.16141562,0.1394044,0.003236944,2.8481014,35.126583,0,0,0.36919832,1.5295359,60.126583,0,0.9862,0.508911387,0.019271421,0.237576146,0.318210276,0.258358663,0.304120802,0.985367405,0.58333844,0.53789401,0.59313625,0.60311204,0.61053193,0.58463049
2980,0.55898046,62574.22813,29310.41966,www.waynecc.edu,Wayne Community College,3,NC,27534,9,Two-year (public and private not-for-profit),1,2,1,0,0,3837,2396,0.178861789,,4380,,26500,0.017241379,0.29614604,0.023664638,0.002028398,0,17.251463,31.578947,17.251461,5.2631578,15.204679,0,13.450293,,0.557517709,0.016340505,0.025889708,0.161931104,,0.128210556,,0.41494402,0.47454107,0.51253754,0.52120143,0.52613801,0.48935291
9230,0.61079544,56755.07228,22859.39087,www.wcccd.edu,Wayne County Community College District,2,MI,48226,9,Two-year (public and private not-for-profit),1,2,1,0,0,18119,3052,0.132963989,,5020,,24000,0.010435169,0.71625221,0.016540853,0,0,5.9639387,23.578363,55.4785,3.1900139,6.6574202,1.664355,3.4674063,,0.609504546,0.078079947,0.039034947,0.115086958,,0.143263712,,0.38574666,0.41680089,0.44302678,0.43631402,0.47768158,0.42404726
2566,0.54291844,79428.86458,45502.34505,www.wsc.edu,Wayne State College,2,NE,68787,5,Selective public,1,1,1,0,0,2991,5604,0.455657492,,8524,,36400,0.004694836,0.025150906,0.015090543,0.007712944,6.115108,25.539568,0,9.5323744,7.3741007,11.510792,39.928059,0,,0.541402415,0.012683344,0.090173132,0.444433935,,0.225679744,,0.55734318,0.58778518,0.60717565,0.6474669,0.63732958,0.61575484
2329,0.58331776,95384.37429,45932.34496,www.wayne.edu,Wayne State University,2,MI,48202,5,Selective public,1,1,1,0,0,18602,12350,0.323487544,,10544,0.2376,41500,0.052395955,0.29597083,0.024152987,0.045376666,9.9269447,14.65406,16.244091,2.9651911,6.5320158,19.467125,28.964333,1.2462398,0.7624,0.581935729,0.080167901,0.225352677,0.309538834,,0.273191269,0.748064887,0.52528846,0.52931857,0.57670563,0.61324233,0.63633025,0.59070599
3391,0.50192553,83352.3698,47246.44344,www.waynesburg.edu,Waynesburg University,1,PA,15370,6,Selective private,2,1,0,0,0,1598,21290,0.539800995,995,13414,0.24770001,44700,0.005801305,0.036983322,0.002900653,0.005801305,3.2490973,25.992781,21.66065,4.693141,10.469314,10.469315,23.465704,0,0.75229999,0.500273542,0.006661566,0.404496634,0.530312356,0.325227964,0.340695268,0.737355513,0.57808214,0.59328502,0.60229677,0.68338829,0.66925997,0.6357885
3664,0.52915239,74696.97522,34980.23587,www.wc.edu,Weatherford College,3,TX,76086,9,Two-year (public and private not-for-profit),1,2,1,0,0,5694,3720,0.165137615,,5620,,31600,0.005380201,0.022238163,0.059899569,0.008967001,0,18.27957,23.387096,34.139786,11.827957,7.5268817,0,4.8387098,,0.527590706,0.024368102,0.052420648,0.147923957,,0.157376047,,0.47248691,0.51575172,0.51996052,0.53208798,0.5159117,0.51556921
1540,0.33333334,87560.83594,42591.15234,www.webber.edu,Webber International University,3,FL,33827,6,Selective private,2,1,0,0,0,1262,23868.041,0.391249611,945.28528,14830.181,0.35895252,35800,0.012952308,0.1027984,0.030355485,0.14240615,8.474577,50.847458,0.42372882,14.830508,0,5.5084743,19.915255,0,0.64104748,0.331122174,0.005209076,0.456156641,0.378698057,0.264784535,0.374004634,0.619390809,0.52107179,0.54007161,0.62542212,0.58533913,0.71901363,0.59867352
3680,0.50425935,111334.5607,39990.77123,www.weber.edu,Weber State University,4,UT,84408,5,Selective public,1,1,1,0,0,24498,5184,0.431673052,,8248,,42400,0.019113101,0.009840408,0.031098215,0.014319057,4.5033112,14.536424,19.966887,26.986753,5.728477,11.15894,14.801325,2.3178809,,0.502615102,0.10565563,0.081756973,0.419954971,,0.21918807,,0.54735631,0.52692455,0.54949951,0.54992741,0.55032414,0.54804158
2521,0.60554701,135678.8018,41503.7171,www.webster.edu,Webster University,2,MO,63119,6,Selective private,2,1,0,0,0,3528,24600,0.594202899,,16545,0.41940001,39400,0.013740038,0.10195109,0.022808464,0.023083264,13.142292,36.166008,10.573123,0.098814227,1.284585,11.166008,27.56917,0,0.58059999,0.604238708,0.015004734,0.470823982,0.585835948,,0.414338132,0.555296343,0.59191304,0.5772649,0.56557763,0.59039897,0.5965569,0.58693975
2224,0.99052429,291786.1472,73766.48395,www.wellesley.edu,Wellesley College,1,MA,2481,2,Other elite schools (public and private),2,1,0,0,0,2474,45078,0.906779661,1385,10495,0.70889997,56700,0.23261915,0.058154788,0.055094011,0.063839093,30.622009,0,0,9.4098883,0,16.74641,43.221687,0,0.29110003,0.990492861,0.010448413,0.88117185,0.904857592,0.799392097,0.272038762,0.248329991,0.65065378,0.64983213,0.6771639,0.66423452,0.70859957,0.69096547
2901,0.95625001,101919.362,41711.38672,www.wells.edu,Wells College,1,NY,13026,6,Selective private,2,1,0,0,0,534,36700,0.58045977,1035,16863,0.40329999,33600,0.032751091,0.045851529,0.028384279,0.024017468,23.943663,0,0,8.4507046,7.0422535,19.718309,40.84507,0,0.59670001,0.956104902,0.002062016,0.713289516,0.571809456,0.373860182,0.421817669,0.572367725,0.68940628,0.55031395,0.54951978,0.55750334,0.63541681,0.58785576
3801,0.54451615,71483.69123,32887.85185,www.wvc.edu,Wenatchee Valley College,4,WA,98801,9,Two-year (public and private not-for-profit),1,2,1,0,0,3619,3711,0.271948608,,5518,,31500,0.010803025,0.003961109,0.11991358,0.004681311,0,10.91618,21.637426,58.284599,0,7.7972708,0,1.3645225,,0.543005424,0.015398116,0.052240301,0.256937239,,0.15497695,,0.47248244,0.52132148,0.50533098,0.53121454,0.55079544,0.51767617
2225,0.16304348,111339.2639,62252.81832,WWW.WIT.EDU,Wentworth Institute Of Technology,1,MA,2115,6,Selective private,2,1,0,0,0,4012,30765,0.625145518,1115,24900,0.42390001,54600,0.062754944,0.057106998,0.037025414,0.079698779,7.7319589,5.1546392,0,0,0,76.804123,0,10.309278,0.57609999,0.160267505,0.01709701,0.594361173,0.61741656,0.47112462,0.610852385,0.550524845,0.60212165,0.69537652,0.71288407,0.74158394,0.74498719,0.72319233
1433,0.4685891,94863.84105,46907.00523,www.wesley.edu,Wesley College,3,DE,19901,6,Selective private,2,1,0,0,0,1600,24100,0.217842324,860,19444,0.375,41400,0.011235955,0.20158625,0.018506279,0.013879709,1.2345679,19.753086,12.345679,8.0246916,9.876543,16.049383,32.716049,0,0.625,0.466826543,0.006670211,0.460804745,0.201715361,0.161094225,0.482524226,0.602375137,0.57524729,0.5939728,0.63204241,0.62817931,0.6684413,0.63121688
1424,0.53877139,371959.1669,70264.8524,WWW.WESLEYAN.EDU,Wesleyan University,1,CT,6459,2,Other elite schools (public and private),2,1,0,0,0,2906,47972,0.915416098,,5736,0.79079998,50900,0.075679645,0.0859662,0.05620867,0.049595885,32.047871,0,0,16.223404,0,12.632978,39.095745,0,0.20920002,0.53724161,0.012315899,0.939163193,0.9136721,,0.160104431,0.161488711,0.65765297,0.65810204,0.69589138,0.69403875,0.69608963,0.69202679
3328,0.61328936,122582.7565,50830.79199,www.wcupa.edu,West Chester University Of Pennsylvania,1,PA,19383,5,Selective public,1,1,1,0,0,13711,9144,0.686445013,1075,16581,0.4844,46500,0.017628826,0.078167379,0.017919412,0.003583882,13.553329,15.439011,8.8980551,10.017678,8.3087807,6.6588097,37.124336,0,0.5156,0.612006738,0.059024671,0.16110933,0.679979962,0.422492401,0.415184872,0.486374711,0.60805112,0.6268599,0.6440028,0.6547991,0.65751106,0.64984936
10487,0.63392174,71302.09944,27794.96599,www.westcentraltech.edu,West Georgia Technical College,3,GA,30182,9,Two-year (public and private not-for-profit),1,2,1,0,0,6915,2724,0.173435785,,3354,,27800,0.014271653,0.19291338,0.016240157,0,0,29.44039,26.76399,0,0,0,0,43.79562,,0.63270755,0.029646345,0.032462328,0.156393224,,0.104078465,,0.42602769,0.45734203,0.47840935,0.49251229,0.47288454,0.46810061
207,0.54146039,60311.66406,31395.3418,,West Hills Community College District,4,CA,93245,9,Two-year (public and private not-for-profit),1,2,1,0,0,7157,1380,0.206271015,,7107.5093,,27700,0.058241252,0.07412523,0.4191989,0.008057091,0.87719297,21.34503,0,52.631577,11.403509,10.526316,2.3391812,0.87719297,,0.539939529,0.030692483,0.005530619,0.189905469,,0.192363094,,0.4700774,0.48251215,0.49221635,0.51103294,0.51480949,0.49059972
3823,0.53969437,80635.58172,39310.67229,www.westliberty.edu,West Liberty University,3,WV,26074,5,Selective public,1,1,1,0,0,2660,6415,0.413654618,910,9004,0.28780001,33200,0.003453569,0.022256332,0.005372218,0.006523408,2.770781,25.440805,15.869018,9.0680103,10.831234,1.7632241,34.256927,0,0.71219999,0.538167652,0.011252469,0.106424335,0.401565023,0.221884498,0.236969611,0.694836161,0.51802802,0.52077919,0.5572263,0.58929431,0.61798,0.56933689
7950,0.50271738,68259.17708,32532.26107,www.westshore.edu,West Shore Community College,2,MI,49454,9,Two-year (public and private not-for-profit),1,2,1,0,0,1487,4126,0.124223602,,2033,,24300,0.006284368,0.007855459,0.018853104,0,0,14.743589,23.717949,40.384617,13.461538,3.8461537,0,3.8461537,,0.501068018,0.006181725,0.060556268,0.106166357,,0.073007809,,0.45810208,0.4781718,0.51813686,0.49481377,0.52286196,0.49464625
3665,0.53492647,83239.46819,45374.49499,www.wtamu.edu,West Texas A&M University,3,TX,79016,5,Selective public,1,1,1,0,0,6906,6782,0.403033586,970,7426,0.2597,40000,0.014760803,0.035212521,0.12022052,0.014405122,8.7196465,17.108168,9.4922733,31.015453,7.1743927,17.328918,9.1611481,0,0.7403,0.533383938,0.029607439,0.113778455,0.390725,0.294832827,0.199854173,0.724631528,0.57078427,0.58433968,0.59524351,0.60782588,0.61324823,0.59850162
27,0.47596768,127606.0562,42638.32223,,West Valley-Mission Community College District,4,CA,95070,9,Two-year (public and private not-for-profit),1,2,1,0,0,18766,1180.1617,0.281914894,,8604.3467,,33056.742,0.34717625,0.036222003,0.14454722,0.015725413,6.83391,16.262976,8.9965401,36.764706,4.9307957,7.6989622,4.9307957,13.581315,,0.474229596,0.080876854,0.001526164,0.267109015,,0.227569543,,0.56694913,0.54856288,0.55106193,0.56656992,0.58850354,0.56982279
65,0.52847809,71950.17522,36879.28351,,West Virginia Community And Technical College System,3,WV,26554,5,Selective public,1,1,1,0,0,6649,5553.0327,0.345454545,935,7801.3735,0.3351,34200,0.004618227,0.028171182,0.005849754,0.015394089,1.5873016,25.963718,14.852608,6.462585,9.1836739,13.265306,25.283447,3.4013605,0.6649,0.52691417,0.028496457,0.089151826,0.331958763,0.252279635,0.208683166,0.644682423,0.45848048,0.53122008,0.55112863,0.58560055,0.5727815,0.54727393
9054,0.62663978,63097.3061,24918.097,www.wvncc.edu,West Virginia Northern Community College,3,WV,26003,9,Two-year (public and private not-for-profit),1,2,1,0,0,2086,3154,0.123809524,,2287,,23600,0.007642799,0.026146419,0.004424779,0,0,17.096773,37.096775,20.645161,9.032258,7.7419353,0,8.3870964,,0.625401438,0.008771134,0.041078871,0.105743741,,0.07898203,,0.3705571,0.40617558,0.44493917,0.47318298,0.47643006,0.43302095
3826,0.50584531,74193.79724,30808.80181,www.wvstateu.edu,West Virginia State University,3,WV,25112,5,Selective public,1,1,1,1,0,2622,6229,0.186813187,880,7032,0.55220002,29500,0.013888889,0.14241293,0.00393864,0,2.6578074,18.106312,6.9767442,20.930233,13.953488,9.8006649,25.24917,2.3255813,0.44779998,0.504206323,0.0110882,0.102697179,0.170046448,0.185410334,0.190587073,0.414484114,0.4444325,0.47501245,0.49674261,0.51206851,0.51440096,0.49208882
64,0.47450212,109372.1536,51563.24542,,"West Virginia University, West Virginia University Institute Of Technology, West Virginia University - Parkersburg, And Potomac State College",3,WV,26506,5,Selective public,1,1,1,0,0,29100,6243.6421,0.517044658,1036.1779,6928.2788,0.16621982,42151.66,0.014731006,0.039834619,0.009959568,0.018959012,5.4956894,18.022629,12.661638,16.217672,2.3976293,23.302801,19.800646,2.1012931,0.83378018,0.472759175,0.125549547,0.102990584,0.507086816,0.37529228,0.188147493,0.823751645,0.52107221,0.57418716,0.60699111,0.64521956,0.67747176,0.63013411
3830,0.54078549,107317.5313,53992.97526,www.wvwc.edu,West Virginia Wesleyan College,3,WV,26201,6,Selective private,2,1,0,0,0,1367,27858,0.600997506,961.5,16123,0.2304,43100,0.01201771,0.049968373,0.005060088,0.037318151,16.030535,15.267176,12.977099,0.38167939,0.38167939,17.557253,37.404579,0,0.7696,0.53926239,0.005662979,0.53610933,0.592770651,0.28449848,0.404412456,0.755699284,0.4686572,0.58150464,0.62336636,0.68496901,0.71424061,0.65429866
2981,0.50572777,106832.0582,41190.02745,www.wcu.edu,Western Carolina University,3,NC,28723,5,Selective public,1,1,1,0,0,8448,6305,0.510808647,1040,8558,0.62339997,35100,0.008198182,0.054001071,0.009089289,0.020139012,4.9912434,24.781086,16.287216,5.8669,9.1068296,9.0192642,29.94746,0,0.37660003,0.504088393,0.036273327,0.104220103,0.500722227,0.37993921,0.226479443,0.33898846,0.54638606,0.54804659,0.58352357,0.60301924,0.59355849,0.58489406
1380,0.52877927,118537.9688,49204.21224,www.wcsu.edu,Western Connecticut State University,1,CT,6810,5,Selective public,1,1,1,0,0,5492,9077,0.445182724,980,12778,0.34509999,43300,0.034214299,0.057775047,0.056340914,0.005941405,14.076782,20.10969,8.4095068,2.9250457,14.625229,9.8720293,29.981718,0,0.65490001,0.527216349,0.02349488,0.159766752,0.433743193,0.306990881,0.325736193,0.634079104,0.60617572,0.62495852,0.62852591,0.65240252,0.63290691,0.63560218
10170,0.40943879,57902.49143,33571.44527,www.wdt.edu,Western Dakota Technical Institute,2,SD,57703,9,Two-year (public and private not-for-profit),1,2,1,0,0,1030,5913,0.438202247,,9623,,31000,0.00310559,0.00621118,0.016563147,0,0,22.023809,22.321428,0,7.7380953,10.416666,0,37.5,,0.407480046,0.004206167,0.096365021,0.426618788,,0.251528836,,0.4873957,0.49846175,0.55670172,0.56165403,0.605564,0.53759593
1780,0.50547123,107672.6733,50084.22485,www.wiu.edu,Western Illinois University,2,IL,61455,5,Selective public,1,1,1,0,0,9873,11471,0.560988163,,14583,0.40689999,41100,0.008824633,0.065245964,0.028726999,0.017367631,5.9279528,14.819881,0.45599636,16.415869,13.816689,13.725491,34.83812,0,0.59310001,0.503831002,0.042433438,0.207738859,0.551936372,,0.368190799,0.568550526,0.59222168,0.61982226,0.63615358,0.65042192,0.6820547,0.65294802
21715,0.78500003,65439.29316,26749.46346,www.wintu.edu,Western International University,4,AZ,85282,10,Four-year for-profit,3,1,0,0,0,1497,6000,0.17961165,,20145,,52600,0.042711236,0.064995356,0.12720519,0.038997214,0,46.638657,0,25.630253,0,27.731092,0,0,,0.784286929,0.006224954,0.098108368,0.162696427,,0.499012137,,0.3534162,0.53453177,0.44765827,0.56038767,0.43136162,0.46927667
7316,0.50078738,70618.67708,34441.30599,www.witcc.cc.ia.us,Western Iowa Tech Community College,2,IA,51102,9,Two-year (public and private not-for-profit),1,2,1,0,0,6331,3624,0.204204204,,5308,,29800,0.025658648,0.019014891,0.035280641,0,0,24.131943,38.020832,11.979167,3.9930556,4.6875,0,17.1875,,0.499131617,0.02712178,0.050496954,0.187796043,,0.150037633,,0.49908149,0.52473241,0.55476278,0.55642569,0.53609312,0.54035878
2002,0.56418425,92101.51661,39026.64808,www.wku.edu,Western Kentucky University,3,KY,42101,5,Selective public,1,1,1,0,0,17509,9140,0.507053942,1005,10350,0.076800004,34600,0.012089157,0.077143937,0.00710238,0.005364564,5.8242846,17.423494,10.365252,11.59921,1.5301086,16.041462,37.068115,0.14807503,0.923199996,0.562738758,0.075442988,0.161029176,0.496890106,0.337386018,0.268628281,0.918566424,0.49354669,0.54085141,0.55634075,0.5839805,0.60712111,0.56745535
2330,0.53108805,142872.8546,51523.86428,www.wmich.edu,Western Michigan University,2,MI,49008,5,Selective public,1,1,1,0,0,19198,10685,0.549093003,,13575,0.1715,42700,0.013447003,0.055150289,0.018017227,0.041395675,7.7082257,25.944128,7.3202276,4.3455768,1.5519917,13.166063,37.765133,2.1986549,0.8285,0.529532786,0.08274434,0.191988618,0.539795952,,0.344482077,0.818152896,0.61091208,0.62282842,0.62773567,0.64275289,0.66039753,0.64738911
2560,0.57243985,62023.6406,32054.77622,www.wncc.net,Western Nebraska Community College,2,NE,69361,9,Two-year (public and private not-for-profit),1,2,1,0,0,1960,2496,,,5274,,26500,0.008392226,0.006183746,0.094081275,0.006625442,1.1173184,23.463688,29.05028,30.726257,5.0279331,0,0,10.614525,,0.57102174,0.00822645,0.027893556,,,0.149237934,,0.46823668,0.4915604,0.50824726,0.54179406,0.55700314,0.50996327
10363,0.5197854,71339.91936,29163.26636,www.wnc.edu,Western Nevada College,4,NV,89703,7,Nonselective four-year public,1,1,1,0,0,3975,2700,,,9290,,28400,0.020324409,0.02091069,0.061950363,0.002149697,0,17.34104,10.404624,50.289017,9.2485552,9.8265896,0,2.8901734,,0.518192648,0.016937063,0.031981404,,,0.243696491,,0.41731277,0.44116494,0.48462692,0.50183964,0.52856421,0.4774901
2226,0.44474763,114938.2302,62383.97472,www.wnec.edu,Western New England University,1,MA,1119,6,Selective private,2,1,0,0,0,2667,33466,0.596072931,1070,23656,0.1849,55100,0.015306123,0.028380102,0.027423469,0.006377551,1.5015016,26.276276,0,2.102102,44.744747,16.216217,9.1591597,0,0.8151,0.442905997,0.01128273,0.648485091,0.587744538,0.416413374,0.581592812,0.803944434,0.75423151,0.70677996,0.71300387,0.73654801,0.73852623,0.73077226
2664,0.53817272,59190.09504,32729.99822,www.wnmu.edu,Western New Mexico University,4,NM,88061,5,Selective public,1,1,1,0,0,2849,5346,0.16751269,,9869,,31200,0.004157044,0.017551962,0.42632794,0,2.1943574,13.793103,12.852665,9.090909,13.479624,9.7178688,35.423199,3.4482758,,0.536640955,0.012069495,0.085003206,0.150348004,,0.257314893,,0.46738178,0.49614072,0.53322202,0.51835924,0.54422313,0.50785697
3146,0.5109961,63161.2092,33270.82468,www.wosc.edu,Western Oklahoma State College,3,OK,73521,9,Two-year (public and private not-for-profit),1,2,1,0,0,1690,3096,0.200589971,,4691,,31100,0.012195121,0.084059231,0.077961676,0.00130662,0,5.9360733,8.2191782,74.429222,6.8493152,0,0.45662099,4.1095891,,0.509374197,0.007059271,0.03991664,0.184107289,,0.135525449,,0.46608636,0.49782857,0.52164161,0.55543107,0.52652156,0.51251566
3209,0.61823499,101204.0732,41562.51484,www.wou.edu,Western Oregon University,4,OR,97361,5,Selective public,1,1,1,0,0,5263,9105,0.444323144,1015,15105,0.118,38500,0.029040705,0.01333016,0.043084979,0.015710546,11.417323,10.761155,1.7060367,7.7427821,12.467192,7.4803147,48.425194,0,0.882,0.616968771,0.022504939,0.160327829,0.432865889,0.349544073,0.380468529,0.87488071,0.56508934,0.58710998,0.56416708,0.60872376,0.61648506,0.59685761
2982,0.54591835,61957.43098,26659.31828,www.wpcc.edu,Western Piedmont Community College,3,NC,28655,9,Two-year (public and private not-for-profit),1,2,1,0,0,2352,2417,0.235872236,,7070,,25900,0.026245551,0.10809609,0.007562277,0.006672598,1.4970059,20.658684,23.353292,19.161676,19.461079,10.778443,0,5.0898204,,0.544412275,0.009921021,0.026310516,0.220117024,,0.191480854,,0.42017964,0.43807638,0.47539845,0.49385366,0.50411046,0.46480313
1372,0.40572268,147656.4075,41941.65493,www.western.edu,Western State Colorado University,4,CO,81231,5,Selective public,1,1,1,0,0,2193,7874,0.424180328,918.5,11174,0.068000004,36500,0.009032258,0.010752688,0.04344086,0,16.099773,25.396826,0,16.099773,0,13.151927,29.251701,0,0.931999996,0.403751611,0.009233682,0.135660468,0.412307757,0.232218845,0.28800922,0.927897354,0.48532063,0.56993759,0.57614106,0.58320594,0.57411319,0.57171303
20983,0.25669643,39456.13672,30260.9388,www.wti-ep.com,"Western Technical College of El Paso, TX",3,TX,79927,11,Two-year for-profit,3,2,0,0,0,1466,,0.545685556,,20171.346,,30600,0.004285715,0.045714285,0.80142856,0,0,0,27.153559,0,0,29.962547,0,42.883896,,0.254231078,0.006090945,,0.536318248,,0.499631809,,0.49278492,0.49090025,0.50938517,0.44110593,0.44018078,0.48956266
3840,0.50906605,70631.7554,31891.46186,www.westerntc.edu,"Western Technical College of La Crosse, WI",2,WI,54601,9,Two-year (public and private not-for-profit),1,2,1,0,0,4572,4044,0.326013514,,8776,,32000,0.014813311,0.013798702,0.006696429,0,5.5144033,21.810699,47.242798,0,3.7860081,7.4897118,0,14.156379,,0.507437745,0.019517825,0.058913113,0.312116885,,0.231606924,,0.46900234,0.50666279,0.53027385,0.53987926,0.53181607,0.52141547
9549,0.46603775,60704.00307,40950.10303,www.wtc.edu,Western Texas College,3,TX,79549,9,Two-year (public and private not-for-profit),1,2,1,0,0,2044,2598,0.570621469,,3439,,30400,0.00648824,0.093268454,0.16707218,0.00081103,2.4630542,10.837439,7.8817735,3.4482758,2.9556651,31.527094,14.285714,26.600986,,0.464266731,0.008589572,0.02993748,0.561768303,,0.106077712,,0.45012289,0.48495379,0.53536749,0.64969903,0.57082629,0.5363549
3802,0.59434628,132537.4923,50552.0403,www.wwu.edu,Western Washington University,4,WA,98225,5,Selective public,1,1,1,0,0,14026,8965,0.693234837,1105,8859,0.1629,43200,0.073158078,0.017035628,0.02576963,0.008388101,15.666794,17.500956,1.7577379,11.730989,4.2797098,15.666794,33.397018,0,0.8371,0.593000828,0.060386379,0.157522443,0.686909782,0.458966565,0.233559131,0.82727176,0.6091339,0.60235667,0.61840641,0.63414478,0.6537109,0.63810736
3933,0.53720933,84852.14945,40570.63312,www.wwcc.wy.edu,Western Wyoming Community College,4,WY,82902,9,Two-year (public and private not-for-profit),1,2,1,0,0,3620,2400,0.53256705,,5520,,31100,0.009305933,0.005040714,0.053896859,0.018611865,5.7471266,13.21839,16.954023,28.448277,2.2988505,9.7701149,16.954023,6.6091957,,0.535674369,0.015402439,0.025969862,0.522929257,,0.155023991,,0.48067126,0.54629314,0.53576231,0.57920307,0.55609733,0.55175769
2189,0.54514766,104262.7336,49506.36608,www.wsc.ma.edu/,Westfield State University,1,MA,1086,5,Selective public,1,1,1,0,0,5692,8682,0.58500528,1000,11609,0.25130001,43300,0.006782039,0.031103835,0.020112254,0.001169317,6.5476189,12.738095,0,5.5952382,21.666668,8.6904764,44.761906,0,0.74869999,0.543639029,0.024359457,0.151851555,0.576448688,0.331306991,0.298240662,0.733538315,0.57245833,0.658301,0.64570171,0.66382962,0.68311298,0.66440374
