super_opeid,female,par_mean,k_mean,name,region,state,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,enrollment_norm,price_norm,grad_norm,sat_norm,female_norm,netprice_norm
7540,0.60877192,99525.44763,37089.30335,Missouri Baptist University,2,MO,63141,6,Selective private,2,1,0,4,1369.3417,2068.8105,0,0,3950,2806,22760,9820,0.440677966,0.379562044,940,,14598,0.39050001,33100,,10505937,3824027.25,0.006993007,0.041181043,0.013986014,0.015540016,9.3137255,18.137255,5.3921571,11.274509,9.8039217,6.3725491,39.705883,0,0.016828991,0.43395319,0.429145553,0.258358663,0.607474314,0.368543607
9795,0.88224953,49224.76626,22544.10548,Missouri College,2,MO,63144,10,Four-year for-profit,3,1,0,999,2878.1592,6838.4043,0,0,553,544,14702,,0.363636364,,,,17215,,24600,,3896103,1335642,0.022058824,0.3125,0,0,0,22.982885,75.550125,0,0,1.4669926,0,0,0.002144151,0.272483168,0.350515464,,0.881858981,0.430096905
2488,0.55825245,78743.91412,37125.43173,Missouri Southern State University,2,MO,64801,5,Selective public,1,1,1,5,3304.3035,4418.1182,0,0,5587,5785,5762,2425,0.372789116,0.333333333,,,7949,0.0272,32800,1585.7166,23864739,18947286,0.011063094,0.022126189,0.013137424,0.012618842,4.6542554,22.606382,8.9095745,7.4468083,13.563829,9.1755323,32.180851,1.4627659,0.023905554,0.093339211,0.359856933,,0.556787284,0.212155424
2503,0.55649376,107049.0061,46405.29191,Missouri State University,2,MO,65897,5,Selective public,1,1,1,3,3840.2385,5001.4351,0,0,18027,17703,7008,3564,0.533716475,0.431957499,1080,,11559,0.149,37200,1630.7783,101992928,72990264,0.01183754,0.02476359,0.011497381,0.023062794,7.2272081,36.419464,4.2512989,3.0703826,2.4090695,12.801133,33.160133,0.66131318,0.077682242,0.11830715,0.524102382,0.428571429,0.555022761,0.297064634
31060,0.5973742,54408.81641,30523.70898,Missouri State University - West Plains,2,MO,65775,9,Two-year (public and private not-for-profit),1,2,1,999,1464.005,1874.3145,0,0,2123,1525,3720,2320,,,,,11987,,25400,,,,0.007213115,0.009180328,0.005901639,0.007213115,0,4.8951049,19.58042,70.629372,4.1958041,0,0,0.69930071,0.00893108,0.052420648,,,0.596038791,0.307131433
2489,0.43737167,74198.88802,39804.66797,Missouri Valley College,2,MO,65340,6,Selective private,2,1,0,4,1818.0146,3011.5774,0,0,1656,1549,18400,11900,0.249433107,0.203539823,,935.5,14507,0.77819997,33400,,4963872,2748375.75,0.029696578,0.14848289,0.039380245,0.027114267,8.90411,28.082191,2.0547945,8.90411,6.1643834,14.383561,31.506849,0,0.006912293,0.346585444,0.233957501,,0.435505573,0.366403236
2490,0.56177926,76115.88527,38429.61431,Missouri Western State University,2,MO,64507,5,Selective public,1,1,1,5,4489.043,4916.4517,0,0,5616,5089,6206,3026,0.341176471,0.287642783,,,8422,,32400,1194.0161,29215808,23300488,0.007074081,0.086264491,0.015130674,0.00176852,8.1902246,21.003963,15.455747,10.700132,15.719947,10.700132,18.229855,0,0.024030917,0.102236294,0.327592481,,0.560325792,0.223280647
1393,0.46774194,180719.8958,35998.10547,Mitchell College,1,CT,6320,6,Selective private,2,1,0,4,4072.1338,5194.5142,0,0,866,621,30012,15600,0.403041825,,,,22869,0.42340001,29800,,4591912,1992264,0.011272142,0.11272141,0.040257648,0.028985508,6.5088758,20.118343,2.9585798,42.011833,2.9585798,5.9171596,19.526627,0,0.003497214,0.579272203,0.390733409,,0.465976573,0.563082134
2947,0.63474828,75533.3903,26550.33184,Mitchell Community College,3,NC,28677,9,Two-year (public and private not-for-profit),1,2,1,999,3244.0884,3680.1394,0,0,3514,1830,2404,904,0.1875,0.22815534,,,8839,,26200,1555.4323,12605459,5407391,0.015300547,0.16830601,0.021857923,0.001092896,0,20.392157,25.09804,16.470589,17.647058,12.156863,0,8.2352943,0.014944213,0.026050016,0.170747423,,0.633536832,0.23308872
8284,0.24444444,69268.23958,47342.70964,Mitchell Technical Institute,2,SD,57301,9,Two-year (public and private not-for-profit),1,2,1,999,3889.7178,6458.71,0,0,1203,905,5072,2480,0.643051771,0.671171171,,,8808,,38000,,5591349,3238850,0.003314917,0,0.001104972,0,0,8.5106382,8.8145895,0,0,13.37386,10.334347,58.966564,0.004954026,0.079512664,0.635692014,,0.241938452,0.232359582
2491,0.59774435,69534.94462,29831.30184,Moberly Area Community College,2,MO,65270,9,Two-year (public and private not-for-profit),1,2,1,999,1300.3729,1743.9105,0,0,5710,2938,4170,2140,0.188295165,0.342465753,,,7233,,27800,216.56602,9737462,3824634,0.005445882,0.040844113,0.009870661,0.00136147,0,13.793103,14.827586,45.172413,19.655172,4.4827585,0,2.0689654,0.024437268,0.061437961,0.171558983,,0.596410169,0.195314705
11864,0.5807541,56676.10854,26922.10481,Mohave Community College,4,AZ,86409,9,Two-year (public and private not-for-profit),1,2,1,999,875.53601,2088.8804,0,0,5227,5883,2610,745,0.181102362,0.745762712,,,11125,,26700,,10961242,5354677,0.015808262,0.004759477,0.11116777,0,2.9585798,18.639053,44.378696,12.721893,2.95858,14.497042,1.183432,2.6627219,0.022349315,0.030177942,0.164217875,,0.579363566,0.286856713
2871,0.47329155,67192.78971,32302.19059,Mohawk Valley Community College - SUNY Office Of Community Colleg,1,NY,13501,9,Two-year (public and private not-for-profit),1,2,1,999,2562.002,2940.698,0,0,7433,5092,4415,2634,0.210591133,0.268959436,,,5214,,30300,,21886631,14060476,0.011979576,0.051649645,0.019835036,0.018656716,11.220716,12.45376,13.070284,33.292233,13.81011,9.8643656,0.86313194,5.4254007,0.031885599,0.066347387,0.194314662,,0.47154459,0.147826701
1725,0.54510307,110877.3681,47293.54982,Monmouth College,2,IL,61462,6,Selective private,2,1,0,4,6355.4609,8682.6357,0,0,1255,1069,33200,16370,0.582697201,0.595744681,1095,,11179,0.35690001,40700,,10601289,6764993.5,0.008419083,0.049579047,0.021515435,0.033676334,12.844036,23.394495,0,4.5871558,0,19.266056,39.908257,0,0.005178816,0.643154857,0.57409302,0.446808511,0.543594291,0.288126823
2616,0.55414015,153799.3427,56012.12706,Monmouth University,1,NJ,7764,6,Selective private,2,1,0,4,4512.0234,7205.1689,0,0,4607,5636,32310,16326,0.608050847,0.51689612,1050,1035,15210,0.2209,50300,,45014967,23334110,0.021220792,0.052455891,0.043633763,0.005960897,6.1790667,29.760403,2.3959646,1.1349306,10.340479,7.1878939,43.001259,0,0.019669126,0.625320616,0.599969421,0.392097264,0.552661345,0.382938188
4799,0.65457809,33202.24348,25011.07516,Monroe College,1,NY,10468,10,Four-year for-profit,3,1,0,5,2351.666,5495.9878,0,0,6794,3387,13740,7110,0.966981132,,,,10255,0.5596,27700,,37243979,8114190,0.023324477,0.43046945,0.42604074,0.012105107,0,89.959839,0,0,0,10.04016,0,0,0.029123276,0.253206156,0.966300331,,0.653432412,0.266393828
2872,0.48521844,86939.69085,33958.08164,Monroe Community College,1,NY,14623,9,Two-year (public and private not-for-profit),1,2,1,999,2103.3713,3313.2222,0,0,16458,15315,4150,2780,0.218818917,0.283560999,,,5243,,31200,,55341505,33996976,0.032647733,0.12458374,0.046098597,0.006398955,1.9548219,17.463076,8.8184185,39.921806,11.424849,11.033883,3.3883579,5.9947872,0.070899636,0.061037191,0.202712091,,0.483511039,0.148508797
2294,0.50937951,92759.91927,36139.33073,Monroe County Community College,2,MI,48161,9,Two-year (public and private not-for-profit),1,2,1,999,1999.7788,3413.176,0,0,3777,3555,5680,2496,0.124681934,0.357541899,,,3548,,26400,1193.9998,14746761,7410190,0.006188467,0.013783404,0.012939522,0,0.26385224,22.163588,15.039577,45.91029,0.52770448,8.1794195,0.52770448,7.3878632,0.016081132,0.091696056,0.106634139,,0.507752245,0.108641453
2530,0.61638319,78631.74958,36854.32524,Montana State University - Billings,4,MT,59101,5,Selective public,1,1,1,5,3806.3787,4752.1187,0,0,4465,3799,5780,3052,0.488706366,0.355769231,,965,10982,,32500,3.2640169,23011874,15584689,0.008992806,0.005095923,0.024880096,0.005995204,6.994329,25.330812,1.3232514,15.500945,0,5.8601136,44.990547,0,0.019055277,0.093699904,0.478164229,,0.615110829,0.283493273
2533,0.45624104,67140.27201,37910.99432,Montana State University - Northern,4,MT,59501,5,Selective public,1,1,1,5,3877.5012,6541.5703,0,0,1250,1512,5266,2692,0.312977099,0.364238411,955,,12843,0,35300,107.69709,8512769,6698827,0.006479482,0.007199424,0.007919367,0.012239021,1.0526316,12.982456,22.456141,2.4561403,0.3508772,25.964911,20.350876,14.385965,0.005157202,0.083400128,0.298811679,0.276595745,0.454437528,0.32726503
2532,0.4568907,120835.0298,49189.11331,Montana State University Bozeman,4,MT,59717,5,Selective public,1,1,1,3,3975.97,6030.2681,0,0,13174,11666,6800,3079,0.494060475,0.409195402,1135,1115,13215,0.1551,39700,5775.3198,79949893,45893344,0.006895891,0.003447946,0.011972033,0.022411646,12.324766,18.224298,6.4252338,0.11682243,0,43.574768,19.334112,0,0.056703282,0.114139147,0.483628732,0.495440729,0.455089343,0.336014677
2531,0.38674581,74936.85047,61126.05859,Montana Tech Of The University Of Montana,4,MT,59701,5,Selective public,1,1,1,4,4415.1436,9022.0527,0,0,2757,1910,5587.6519,2812.5393,0.501872659,0.403846154,1125,1090,8855.6016,0.1109,39800,8873.0361,17935381,8761882,0.005563749,0.00274906,0.01145417,0.020585872,2.2284122,20.891365,16.991644,4.1782732,0,47.35376,0,8.3565464,0.011671789,0.089845541,0.491601992,0.483282675,0.384711799,0.233479198
2295,0.65420562,66213.10417,26373.26367,Montcalm Community College,2,MI,48885,9,Two-year (public and private not-for-profit),1,2,1,999,2293.7534,3498.5098,0,0,1944,1545,5820,2575,0.102189781,0.148148148,,,5325,,27300,2358.8342,7166651,4064709,0.005825243,0.000647249,0.014239483,0,0,21.904762,30.476191,34.285713,8.0952377,0,0,5.2380953,0.008157284,0.094501443,0.08367823,,0.653058707,0.150437482
2617,0.61524165,102911.4088,53779.79141,Montclair State University,1,NJ,7043,5,Selective public,1,1,1,4,3560.8958,7148.8882,0,0,15431,13502,11540,4561,0.633945841,0.560301508,975,1005,16701,0.3468,48700,,124574000,48966392,0.048782881,0.11111111,0.15675305,0.040930506,18.603319,26.731541,1.2020607,2.8048081,0,13.222668,37.435604,0,0.066460033,0.209121513,0.626398333,0.300911854,0.613965503,0.418007338
1242,0.503461,95532.72385,34167.75012,Monterey Peninsula College,4,CA,93940,9,Two-year (public and private not-for-profit),1,2,1,999,1856.9744,1866.8425,0,0,9519,9421,1170,306,0.236842105,0.414507772,,,6074,,34100,,18707358,16070445,0.10264303,0.051162299,0.1009447,0.017301772,25.938566,16.552902,11.433447,34.300339,2.559727,6.9965868,1.1945393,1.0238907,0.040903137,0.001322539,0.221106891,,0.501814105,0.16805438
6911,0.47370806,99038.23135,39560.5387,Montgomery College,3,MD,20850,9,Two-year (public and private not-for-profit),1,2,1,999,3972.7478,3298.0259,0,0,26155,20923,8910,6020,0.163547237,0.063326374,,,7417,,40500,392.39816,107483976,55399480,0.14180566,0.23170674,0.10978349,0.080103233,5.6691451,27.323421,11.617101,34.293678,5.4832716,10.408922,0.92936802,4.2750931,0.112818651,0.156420327,0.146300788,,0.471962481,0.199642488
8087,0.58917195,58065.27619,22878.31045,Montgomery Community College,3,NC,27371,9,Two-year (public and private not-for-profit),1,2,1,999,4163.2051,5222.2129,0,0,884,674,2409,905,0.333333333,0.326086957,,,5641,,23600,1318.4421,4184692,2618219,0.014836796,0.2106825,0.016320474,0,0,31.851852,26.666666,2.9629629,3.7037036,19.25926,0,15.555555,0.003575026,0.026150208,0.319587629,,0.587809336,0.157869978
4452,0.50228029,98504.89754,35392.71198,Montgomery County Community College,1,PA,19422,9,Two-year (public and private not-for-profit),1,2,1,999,2009.1637,2809.9199,0,0,13122,8922,8910,4740,0.160897123,0.135561746,,,6501,,35500,,37732821,18578004,0.067585744,0.081259809,0.020174848,0.006612867,4.0428061,27.586208,11.058264,33.769321,2.7348394,7.7288942,12.366231,0.71343637,0.056478491,0.156420327,0.143596033,,0.500629478,0.178097657
1727,0.46110591,91256.33023,33111.48264,Moody Bible Institute,2,IL,60610,8,Nonselective four-year private,2,1,0,999,0,6214.2773,0,0,3103,1470,11748,1225,0.843406593,0.630434783,,,18479,0.3145,,,19284134,,0.030139104,0.015455951,0.039412674,0.081916541,3.7037036,0,0,0.33670035,80.134682,0,10.774411,5.0505052,0.013167507,0.213289516,0.840177863,,0.459318533,0.459826889
12272,0.47030497,65607.30647,28801.72176,Moore Norman Technology Center School District No. 17,3,OK,73069,9,Two-year (public and private not-for-profit),1,2,1,999,12827.715,8050.8594,0,0,1165,209,,1575,0.559602649,,,,1887,0.34959999,25900,,4732705,6188558,0.019138755,0.057416268,0.043062203,0,0,25.118484,33.649288,0,0,0,0,41.232227,0.004789756,,0.550522291,,0.468548104,0.069573808
9256,0.48441607,79227.62971,36006.75365,Moraine Park Technical College,2,WI,54936,9,Two-year (public and private not-for-profit),1,2,1,999,2722.6665,4509.0845,0,0,6613,6921,4151,2043,0.349765258,0.394160584,,,8954,,33000,3.1064875,27229088,18863154,0.003612195,0.035832971,0.011703511,0,0,22.365339,32.669788,0.11709602,1.5222483,15.807962,0.46838409,27.049179,0.028340834,0.06105723,0.336358356,,0.482706007,0.235793584
7692,0.50818777,96941.5433,39896.8557,Moraine Valley Community College,2,IL,60465,9,Two-year (public and private not-for-profit),1,2,1,999,1678.5984,2567.3386,0,0,16106,12972,8766,5822,0.204761905,0.21941896,,,3368,,33000,903.56946,40073969,21857136,0.015263645,0.05504163,0.069919825,0.050339192,0.32206118,17.471819,11.513687,57.004833,4.8309178,3.5426731,0.72463769,4.5893717,0.06937798,0.153534787,0.188365243,,0.506556552,0.104407752
3301,0.61180127,129114.4297,57845.97266,Moravian College,1,PA,18018,6,Selective private,2,1,0,4,6672.2729,8994.0967,0,0,1553,1912,37572,19400,0.740648379,0.73943662,1020,1140,17176,0.2005,50000,,17361882,11099958,0.011607661,0.016250726,0.02495647,0.010446895,23.255814,17.44186,0,1.4534883,0,18.604652,39.244186,0,0.006467036,0.730763065,0.735300923,0.3556231,0.610513712,0.429179603
1976,0.55071062,72214.07813,37495.36328,Morehead State University,3,KY,40351,5,Selective public,1,1,1,4,3420.9819,4257.6841,0,0,10076,8316,7866,,0.4604811,0.44198895,997.5,,8774,0.1551,31800,975.96643,49137461,29446266,0.003408923,0.036757078,0.004446421,0.010374982,6.2330623,19.060524,8.2204151,10.749774,7.6784105,11.111111,36.946705,0,0.043310984,0.13550016,0.449356999,0.328267477,0.54922044,0.231559883
1582,0.010027347,136263.7031,55799.97135,Morehouse College,3,GA,30314,6,Selective private,2,1,0,4,6354.9888,9449.9795,1,0,2170,2970,26090,11544,0.538338658,0.559726962,1000,1050,28302,0.33160001,40900,,20173491,18174776,0.001346801,0.93265992,0.002693603,0.052525252,12.5,28.373016,0,3.7698412,0,30.753967,24.603174,0,0.009134256,0.500681308,0.528819868,0.331306991,0.006743856,0.69086932
1879,0.63405091,82035.80155,43675.72012,Morningside College,2,IA,51106,6,Selective private,2,1,0,4,4574.9517,3852.761,0,0,1305,1049,27180,13606,0.579861111,0.526315789,1000,,15565,0.46630001,35600,,8516059,5217616,0.010330578,0.027892562,0.018595042,0.029958678,9.3596058,26.600985,5.4187193,3.9408867,7.3891625,11.33005,35.96059,0,0.00539496,0.522523245,0.571198454,0.331306991,0.632837149,0.391287986
1728,0.56880736,57927.97458,32053.62814,Morton College,2,IL,60804,9,Two-year (public and private not-for-profit),1,2,1,999,1303.9735,2531.6382,0,0,4886,4465,7604,3600,0.150406504,0.208955224,,,4795,,31200,,12544714,6282126,0.018589025,0.015005599,0.64524078,0.019708846,0,29.807692,21.153847,42.30769,2.8846154,1.6025641,0,2.2435899,0.020875211,0.13025008,0.132889113,,0.567377202,0.137971587
6836,0.5641492,73893.4438,30836.2989,Motlow State Community College,3,TN,37388,9,Two-year (public and private not-for-profit),1,2,1,999,2706.9607,2907.9087,0,0,4900,3331,3804,1441,0.164164164,0.201503759,,890,6320,0.57740003,26700,895.71057,12379063,8768935,0.009906935,0.063344344,0.006604623,0.002701891,0,11.641791,5.6716418,75.223877,0,5.0746269,0,2.3880596,0.020935732,0.054103879,0.146930436,,0.562703592,0.173840437
5255,0.68085104,40448.71094,19493.79622,Moultrie Technical College,3,GA,31788,9,Two-year (public and private not-for-profit),1,2,1,999,3267.6707,3554.1426,0,0,2058,1376,2602,996,0.399328859,0.466666667,,,5120,,21900,,7633321,4356117,0.002180233,0.32194766,0.013081395,0.000726744,0,38.943893,33.663368,0,0,0,0,27.392738,0.008650093,0.030017634,0.386943887,,0.679792503,0.145615768
3302,0.71232879,74616.27865,42991.11849,Mount Aloysius College,1,PA,16630,6,Selective private,2,1,0,5,3893.3298,4823.1904,0,0,1781,1297,20790,12580,0.353233831,0.736842105,925,,17218,0.31240001,36600,,8170147,4309652,0.00462606,0.033924442,0.01464919,0.00077101,0,6.1983471,57.851238,15.289255,5.7851238,0,14.876034,0,0.007452654,0.394477397,0.339898446,0.240121581,0.711374657,0.430167466
2192,0.99670511,194481.1162,54597.66401,Mount Holyoke College,1,MA,1075,4,Highly selective private,2,1,0,2,13665.791,17656.627,0,0,2183,2069,42656,25370,0.81871345,0.807053942,,,13169,0.53189999,44100,,40770028,28447874,0.090556897,0.046004843,0.044552058,0.14576271,21.443298,0,0,12.989691,0,27.010307,38.556702,0,0.009190453,0.832638666,0.814975583,,0.996694182,0.334932731
3204,0.5168159,81952.66067,32858.60214,Mount Hood Community College,4,OR,97030,9,Two-year (public and private not-for-profit),1,2,1,999,2488.4309,3245.76,0,0,9393,8556,4751,1777,0.176598837,0.236007463,,,10123,,33100,284.03998,32173000,22467216,0.066736795,0.02372604,0.042893875,0.006895746,2.0833333,12.239584,14.0625,43.489582,0,12.760417,0,15.364583,0.040358454,0.073080314,0.159621494,,0.515213299,0.263289115
2193,0.58463544,96558.23165,34100.82514,Mount Ida College,1,MA,2459,6,Selective private,2,1,0,5,5306.9009,6538.1167,0,0,1268,1196,30447,15800,0.392405063,0.4,885,850,24607,0.3935,34700,,9528885,5543961,0.061872911,0.12625419,0.057692308,0.052675586,12.531969,25.063938,20.204603,4.8593349,7.9283886,7.9283886,8.4398975,13.043478,0.005235014,0.587988939,0.379877332,0.191489362,0.58325778,0.603960862
3465,0.75547445,77565.32813,43047.47396,Mount Marty College,2,SD,57078,6,Selective private,2,1,0,4,3237.5547,4937.9302,0,0,1068,1125,22892,10634,0.518518519,0.461538462,,,27751,0.27610001,32300,,5186521,2732823.75,0.005747126,0.013409962,0.006704981,0.002873563,1.3513514,34.459461,9.4594593,14.189189,4.7297297,5.4054055,30.405405,0,0.004370437,0.436598269,0.508591066,,0.75466342,0.677909493
3869,0.984375,91833.02856,37632.27246,Mount Mary University,2,WI,53222,6,Selective private,2,1,0,4,4669.186,5083.6128,0,0,926,1246,25852,12646,0.411764706,0.597222222,,,10274,0.4603,37000,,8326496,5012048,0.022956841,0.11662076,0.039485767,0.009182736,13.592233,19.902912,40.291264,0.97087377,3.3980582,0.48543689,21.359222,0,0.003756587,0.495912151,0.399636143,,0.984323176,0.266840719
1880,0.71803278,92016.75781,48468.16667,Mount Mercy University,2,IA,52402,6,Selective private,2,1,0,4,3100.0991,5144.1162,0,0,1476,1363,27010,13850,0.728571429,0.64028777,,,16020,0.31549999,43200,,9076580,3486572,0.011738812,0.016140865,0.016140865,0.005869406,4.5112782,27.81955,19.548872,1.1278195,13.157894,12.030075,21.804512,0,0.006134174,0.519116704,0.722974964,,0.717097565,0.401989839
2778,0.7053892,109246.9208,51703.11801,Mount Saint Mary College,1,NY,12550,6,Selective private,2,1,0,4,2805.7305,5800.9775,0,0,2203,2107,27312,11965,0.521978022,0.515037594,1005,1010,16789,0.14,47600,,14798100,6215009.5,0.023612751,0.10153483,0.08205431,0.000590319,15.757576,22.424242,9.393939,0.90909094,6.969697,13.333333,31.212122,0,0.009276911,0.525168323,0.512121899,0.337386018,0.70441205,0.420077147
2086,0.53067994,146819.9583,62547.13802,Mount Saint Mary's University,3,MD,21727,6,Selective private,2,1,0,4,5424.2905,7706.0737,0,0,1741,1859,36021,17400,0.65625,0.607629428,1050,1075,18556,0.32589999,50300,,16735367,9247503,0.02,0.050000001,0.027333334,0.006666667,14.130435,31.15942,0,1.4492754,1.4492754,12.68116,39.130432,0,0.007279738,0.699683392,0.649162371,0.392097264,0.529123323,0.461637972
1245,0.4897711,76053.56088,36643.54248,Mount San Antonio College,4,CA,91789,9,Two-year (public and private not-for-profit),1,2,1,999,1989.8481,3394.8899,0,0,28481,28329,1348,378,0.289342055,0.315992293,,,3101,,33800,,92368431,51078448,0.22955276,0.060009178,0.37752834,0.021603305,1.9390582,12.049862,9.7645426,56.163433,6.0249305,10.387812,0.27700832,3.3933518,0.122873681,0.004889388,0.274689314,,0.488078799,0.098127764
1243,0.988006,67906.38965,48089.91409,Mount St. Mary's College,4,CA,90049,6,Selective private,2,1,0,4,4478.0049,6333.2393,0,0,2625,1973,34826,17666,0.655555556,0.651785714,915,1012.5,22749,0.25909999,50200,,19136831,9034132,0.16510539,0.12704918,0.4297424,0,7.2687225,8.3700438,41.409691,22.246695,0,6.6079297,14.096916,0,0.011101168,0.675737416,0.648453609,0.227963526,0.987966219,0.560259667
7085,0.57751936,94553.54348,38855.70941,Mount Vernon Nazarene University,2,OH,43050,6,Selective private,2,1,0,4,5229.2036,5202.3032,0,0,1829,1961,16095,11926,0.608571429,0.482323232,985,1130,15952,0.3651,39100,,14643195,10303157,0.005823187,0.012175755,0.005823187,0.005293806,10.991958,48.793564,0,3.7533512,2.4128687,9.651475,24.396784,0,0.007660152,0.300396762,0.600500737,0.313069909,0.576118098,0.400390441
2172,0.51567709,80260.45608,31955.14569,Mount Wachusett Community College,1,MA,1440,9,Two-year (public and private not-for-profit),1,2,1,999,2531.7783,2980.1475,0,0,4734,3367,5068,1992,0.145772595,0.246402878,,,6853,,29500,295.26166,15156920,10112983,0.022572022,0.02970003,0.052866053,0.013365014,1.4989294,28.907923,22.912205,19.486082,6.4239831,14.132763,0,6.6381159,0.020218133,0.07943251,0.128159659,,0.514070712,0.186376893
9629,0.56445158,52755.37216,23256.4634,Mountain Empire Community College,3,VA,24219,9,Two-year (public and private not-for-profit),1,2,1,999,2011.7861,3114.8159,0,0,2924,2741,3336,1166,0.292775665,0.171511628,,,4447,,22400,,10607240,6969008,0.003283473,0.012404232,0.001459322,0.001459322,0,32.160805,43.467339,10.552764,2.2613065,11.557789,0,0,0.012393711,0.044725874,0.27819372,,0.563006975,0.129786433
1246,0.53867406,81050.92463,31223.54659,Mt. San Jacinto College,4,CA,92583,9,Two-year (public and private not-for-profit),1,2,1,999,1400.1307,1704.5529,0,0,14170,9045,1386,264,0.216783217,0.297520661,,,6428,,26500,237.15335,26141238,13950495,0.039690435,0.046876729,0.20243229,0.00066335,2.6200874,15.866084,7.1324601,32.023289,2.9112082,13.973799,25.03639,0.43668121,0.061008875,0.00565085,0.200634418,,0.537143957,0.176380657
3304,0.57692307,268464.8323,73782.81092,Muhlenberg College,1,PA,18104,4,Highly selective private,2,1,0,2,8134.4775,14762.75,0,0,2448,2543,44145,21050,0.858439201,0.821428571,,,14567,0.53839999,56000,,33495850,17378278,0.02674007,0.02044829,0.019661816,0.003932363,16.726618,27.338129,0.17985612,2.3381295,1.438849,14.38849,37.589928,0,0.010336018,0.862475954,0.855520422,,0.57551983,0.36781447
3206,0.55000001,102629.9543,31003.8788,Multnomah University,4,OR,97220,8,Nonselective four-year private,2,1,0,999,3623.8979,4636.4707,0,0,438,837,22100,9010,0.471428571,0.208791209,1070,1045,21322,0.46200001,31400,,4369000,2683806,0.023769099,0.008488964,0.016977929,0.01188455,0,0,0,0,100,0,0,0,0.001647019,0.420727797,0.460530191,0.416413374,0.548507473,0.526695832
1977,0.56134969,98660.11332,41941.1159,Murray State University,3,KY,42071,5,Selective public,1,1,1,3,4346.5625,5775.2056,0,0,9172,9136,7392,2556,0.530979827,0.5625,1000,,7381,0.17829999,35500,2743.865,61197938,41813856,0.005075464,0.059569921,0.005609724,0.049151864,6.283525,16.858238,11.111111,4.7509575,5.2107277,23.524904,31.264368,0.99616855,0.039403096,0.126001924,0.521309308,0.331306991,0.559894797,0.198795747
21618,0.18768328,116335.8802,25945.04753,Musicians Institute,4,CA,90028,10,Four-year for-profit,3,1,0,999,3614.1184,7081.0278,0,0,1204,586,23985,12100,0.428571429,1,,,33592,0.0112,26100,,8779641,2439204,0.030716723,0.046075087,0.0665529,0.41467577,100,0,0,0,0,0,0,0,0.004958349,0.458500321,0.416789397,,0.184989029,0.815293066
2297,0.50915885,81025.3529,31780.20133,Muskegon Community College,2,MI,49442,9,Two-year (public and private not-for-profit),1,2,1,999,2363.6746,3305.1118,0,0,4879,4311,8075,2190,0.175704989,0.198915009,,,4151,,25800,,16304801,10035607,0.003711436,0.077244259,0.021804685,0.003711436,0,12.235294,27.058823,0,5.1764708,2.1176472,49.411766,4,0.020844951,0.139688201,0.158709216,,0.507530853,0.122824348
3084,0.50131696,107087.1139,47272.17211,Muskingum University,2,OH,43762,6,Selective private,2,1,0,4,4629.1934,6568.3101,0,0,1728,1830,24676,12590,0.479069767,0.991304348,1000,1055,13333,0.2404,39400,,15190211,8150089.5,0.003717472,0.014869888,0.006195787,0.042750929,10.218978,14.963504,0,0.3649635,0,17.153284,57.299271,0,0.007223541,0.472346906,0.468328938,0.331306991,0.499662953,0.338790103
